ill_1562_tsukuyomi02,ツクヨミ,つくよみ,無所属,無所属,神秘,進化Lv2,Sレア
ill_1563_tsukuyomi03,ツクヨミ,つくよみ,無所属,無所属,神秘,進化Lv3,Sレア
ill_2881_izanagi_izanami01,イザナギ・イザナミ,いざなぎ・いざなみ,無所属,無所属,神秘,進化Lv1,Sレア
ill_2891_jeannedarc01,ジャンヌ・ダルク,じゃんぬ・だるく,無所属,無所属,不明,進化Lv1,Sレア
ill_2892_jeannedarc02,ジャンヌ・ダルク,じゃんぬ・だるく,無所属,無所属,不明,進化Lv2,Sレア
ill_2893_jeannedarc03,ジャンヌ・ダルク,じゃんぬ・だるく,無所属,無所属,不明,進化Lv3,Sレア
ill_3551_toushuusaisharaku01,東洲斎写楽,とうしゅうさいしゃらく,中国・四国,中国・四国,偉人,進化Lv1,Sレア
ill_3552_toushuusaisharaku02,東洲斎写楽,とうしゅうさいしゃらく,中国・四国,中国・四国,偉人,進化Lv2,Sレア
ill_3553_toushuusaisharaku03,東洲斎写楽,とうしゅうさいしゃらく,中国・四国,中国・四国,偉人,進化Lv3,Sレア
ill_3711_akagamitokurokami01,赤神と黒神,,北海道・東北,北海道・東北,伝承,進化Lv1,Sレア
ill_3712_akagamitokurokami02,赤神と黒神,,北海道・東北,北海道・東北,伝承,進化Lv2,Sレア
ill_3713_akagamitokurokami03,赤神と黒神,,北海道・東北,北海道・東北,伝承,進化Lv3,Sレア
ill_3821_yaobikuni01,八百比丘尼,やおにくに,中部,福井,妖怪,進化Lv1,Sレア
ill_3822_yaobikuni02,八百比丘尼,やおにくに,中部,福井,妖怪,進化Lv2,Sレア
ill_3823_yaobikuni03,八百比丘尼,やおにくに,中部,福井,妖怪,進化Lv3,Sレア
ill_3921_unedorisama01,卯子酉様,うねどりさま,北海道・東北,北海道・東北,神秘,進化Lv1,Sレア
ill_3922_unedorisama02,卯子酉様,うねどりさま,北海道・東北,北海道・東北,神秘,進化Lv2,Sレア
ill_3923_unedorisama03,卯子酉様,うねどりさま,北海道・東北,北海道・東北,神秘,進化Lv3,Sレア
ill_5021_raijin01,雷神,,無所属,無所属,神秘,進化Lv1,Sレア
ill_5031_fujin01,風神,ふうじん,無所属,無所属,神秘,進化Lv1,Sレア
ill_5041_seiganin01,青岩院,せいがんいん,中部,新潟,姫,進化Lv1,Sレア
ill_5042_seiganin02,青岩院,せいがんいん,中部,新潟,姫,進化Lv2,Sレア
ill_5043_seiganin03,青岩院,せいがんいん,中部,新潟,姫,進化Lv3,Sレア
ill_5221_jinmutennou01,神武天皇, じんむてんのう,無所属,無所属,偉人,進化Lv1,Sレア
ill_5222_jinmutennou02,神武天皇, じんむてんのう,無所属,無所属,偉人,進化Lv2,Sレア
ill_5223_jinmutennou03,神武天皇, じんむてんのう,無所属,無所属,偉人,進化Lv3,Sレア
ill_6411_alis01,アリス,ありす,無所属,無所属,伝承,進化Lv1,Sレア
ill_6412_alis02,アリス,ありす,無所属,無所属,伝承,進化Lv2,Sレア
ill_6413_alis03,アリス,ありす,無所属,無所属,伝承,進化Lv3,Sレア
ill_6661_myououbenzaiten01,妙音弁財天,みょうおうべんざいてん,関東,関東,神秘,進化Lv1,Sレア
ill_6662_myououbenzaiten02,妙音弁財天,みょうおうべんざいてん,関東,関東,神秘,進化Lv2,Sレア
ill_6663_myououbenzaiten03,妙音弁財天,みょうおうべんざいてん,関東,関東,神秘,進化Lv3,Sレア
ill_6731_yamatanoorochi01,ヤマタノオロチ,やまたのおろち,中国・四国,中国・四国,伝承,進化Lv1,Sレア
ill_6732_yamatanoorochi02,ヤマタノオロチ,やまたのおろち,中国・四国,中国・四国,伝承,進化Lv2,Sレア
ill_6733_yamatanoorochi03,ヤマタノオロチ,やまたのおろち,中国・四国,中国・四国,伝承,進化Lv3,Sレア
ill_7711_makami01,真神,まかみ,近畿,奈良,神秘,進化Lv1,Sレア
ill_7712_makami02,真神,まかみ,近畿,奈良,神秘,進化Lv2,Sレア
ill_7713_makami03,真神,まかみ,近畿,奈良,神秘,進化Lv3,Sレア
ill_7771_cmgou01,【CM記念】江,ごう,無所属,無所属,姫,進化Lv1,Sレア
ill_7772_cmgou02,【CM記念】江,ごう,無所属,無所属,姫,進化Lv2,Sレア
ill_7773_cmgou03,【CM記念】江,ごう,無所属,無所属,姫,進化Lv3,Sレア
ill_7774_cmgou04,【CM記念】江,ごう,無所属,無所属,姫,進化Lv4,Sレア
ill_7831_ikomakitsuno01,生駒吉乃,いこまきつの,中部,愛知,姫,進化Lv1,Sレア
ill_7832_ikomakitsuno02,生駒吉乃,いこまきつの,中部,愛知,妖怪,進化Lv2,Sレア
ill_7833_ikomakitsuno03,生駒吉乃,いこまきつの,中部,愛知,妖怪,進化Lv3,Sレア
ill_8241_kuzunoha01,葛の葉,くずのは,近畿,大阪,妖怪,進化Lv1,Sレア
ill_8242_kuzunoha02,葛の葉,くずのは,近畿,大阪,妖怪,進化Lv2,Sレア
ill_8243_kuzunoha03,葛の葉,くずのは,近畿,大阪,妖怪,進化Lv3,Sレア
ill_8261_sikigami01,式神,しきがみ,近畿,京都,神秘,進化Lv1,Sレア
ill_8262_sikigami02,式神,しきがみ,近畿,京都,神秘,進化Lv2,Sレア
ill_8263_sikigami03,式神,しきがみ,近畿,京都,神秘,進化Lv3,Sレア
ill_8361_cmoichinokata01,【CM記念】お市の方,おいちのかた,無所属,無所属,姫,進化Lv1,Sレア
ill_8362_cmoichinokata02,【CM記念】お市の方,おいちのかた,無所属,無所属,姫,進化Lv2,Sレア
ill_8363_cmoichinokata03,【CM記念】お市の方,おいちのかた,無所属,無所属,姫,進化Lv3,Sレア
ill_8364_cmoichinokata04,【CM記念】お市の方,おいちのかた,無所属,無所属,姫,進化Lv1,Sレア
ill_8561_etohebi01,干支 蛇,えとへび,無所属,無所属,不明,進化Lv1,Sレア
ill_8562_etohebi02,干支 蛇,えとへび,無所属,無所属,不明,進化Lv2,Sレア
ill_8563_etohebi03,干支 蛇,えとへび,無所属,無所属,不明,進化Lv3,Sレア
ill_8931_hosokawagarasya01,細川ガラシャ,,中部,中部,姫,進化Lv1,Sレア
ill_8932_hosokawagarasya02,細川ガラシャ,,中部,中部,姫,進化Lv2,Sレア
ill_8933_hosokawagarasya03,細川ガラシャ,,中部,中部,姫,進化Lv3,Sレア
ill_8971_xmasdatemasamune01,【クリスマス】伊達政宗,くりすますだてまさむね,無所属,無所属,武人,進化Lv1,Sレア
ill_8972_xmasdatemasamune02,【クリスマス】伊達政宗,くりすますだてまさむね,無所属,無所属,武人,進化Lv2,Sレア
ill_8973_xmasdatemasamune03,【クリスマス】伊達政宗,くりすますだてまさむね,無所属,無所属,武人,進化Lv3,Sレア
ill_8981_xmasmegohime01,【クリスマス】愛姫,くりすますめごひめ,無所属,無所属,姫,進化Lv1,Sレア
ill_8982_xmasmegohime02,【クリスマス】愛姫,くりすますめごひめ,無所属,無所属,姫,進化Lv2,Sレア
ill_8983_xmasmegohime03,【クリスマス】愛姫,くりすますめごひめ,無所属,無所属,姫,進化Lv3,Sレア
ill_9001_ibutohebi01,イヴと蛇,,無所属,無所属,神秘,進化Lv1,Sレア
ill_9002_ibutohebi02,イヴと蛇,,無所属,無所属,神秘,進化Lv2,Sレア
ill_9003_ibutohebi03,イヴと蛇,,無所属,無所属,神秘,進化Lv3,Sレア
ill_9011_areus01,アレス,あれす,無所属,無所属,不明,進化Lv1,Sレア
ill_9012_areus02,アレス,あれす,無所属,無所属,不明,進化Lv2,Sレア
ill_9013_areus03,アレス,あれす,無所属,無所属,不明,進化Lv3,Sレア
ill_9021_aphrodite01,アフロディテ,あふろでぃて,無所属,無所属,神秘,進化Lv1,Sレア
ill_9022_aphrodite02,アフロディテ,あふろでぃて,無所属,無所属,神秘,進化Lv2,Sレア
ill_9023_aphrodite03,アフロディテ,あふろでぃて,無所属,無所属,神秘,進化Lv3,Sレア
ill_9101_osetiryourichan01,お節料理ちゃん,おせちりょうりちゃん,無所属,無所属,不明,進化Lv1,Sレア
ill_9102_osetiryourichan02,お節料理ちゃん,おせちりょうりちゃん,無所属,無所属,不明,進化Lv2,Sレア
ill_9103_osetiryourichan03,お節料理ちゃん,おせちりょうりちゃん,無所属,無所属,不明,進化Lv3,Sレア
ill_9371_shirayukihime01,白雪姫,しらゆきひめ,無所属,無所属,姫,進化Lv1,Sレア
ill_9372_shirayukihime02,白雪姫,しらゆきひめ,無所属,無所属,姫,進化Lv2,Sレア
ill_9373_shirayukihime03,白雪姫,しらゆきひめ,無所属,無所属,姫,進化Lv3,Sレア
ill_9631_valentinus01,ヴァレンティヌス,ヴぁれんてぃぬす,無所属,無所属,偉人,進化Lv1,Sレア
ill_9632_valentinus02,ヴァレンティヌス,ヴぁれんてぃぬす,無所属,無所属,偉人,進化Lv2,Sレア
ill_9633_valentinus03,ヴァレンティヌス,ヴぁれんてぃぬす,無所属,無所属,偉人,進化Lv3,Sレア
ill_9741_valentine_otohime01,【バレンタイン】乙姫,ばれんたいんおとひめ,関東,関東,姫,進化Lv1,Sレア
ill_9742_valentine_otohime02,【バレンタイン】乙姫,ばれんたいんおとひめ,関東,関東,姫,進化Lv2,Sレア
ill_9743_valentine_otohime03,【バレンタイン】乙姫,ばれんたいんおとひめ,関東,関東,姫,進化Lv3,Sレア
ill_9791_yasakamaikosai01,八坂舞妓祭,やさかまいこさい,近畿,京都,名物,進化Lv1,Sレア
ill_9792_yasakamaikosai02,八坂舞妓祭,やさかまいこさい,近畿,京都,名物,進化Lv2,Sレア
ill_9793_yasakamaikosai03,八坂舞妓祭,やさかまいこさい,近畿,京都,名物,進化Lv3,Sレア
ill_9831_gomagimaki01,護摩木まき,ごまぎまき,九州・沖縄,熊本,名物,進化Lv1,Sレア
ill_9832_gomagimaki02,護摩木まき,ごまぎまき,九州・沖縄,熊本,名物,進化Lv2,Sレア
ill_9833_gomagimaki03,護摩木まき,ごまぎまき,九州・沖縄,熊本,名物,進化Lv3,Sレア
ill_10281_fugurumayoubi01,文車妖妃,ふぐるまようび,無所属,無所属,伝承,進化Lv1,Sレア
ill_10282_fugurumayoubi02,文車妖妃,ふぐるまようび,無所属,無所属,伝承,進化Lv2,Sレア
ill_10283_fugurumayoubi03,文車妖妃,ふぐるまようび,無所属,無所属,伝承,進化Lv3,Sレア
ill_10561_fukagawamatsuri01,深川祭,,関東,関東,名物,進化Lv1,Sレア
ill_10562_fukagawamatsuri02,深川祭,,関東,関東,名物,進化Lv2,Sレア
ill_10563_fukagawamatsuri03,深川祭,,関東,関東,名物,進化Lv3,Sレア
ill_11421_oboroguruma01,朧車,,近畿,近畿,妖怪,進化Lv1,Sレア
ill_11422_oboroguruma02,朧車,,近畿,近畿,妖怪,進化Lv2,Sレア
ill_11423_oboroguruma03,朧車,,近畿,近畿,妖怪,進化Lv3,Sレア
ill_11531_danzaburodanuki01,団三郎狸,,中部,中部,妖怪,進化Lv1,Sレア
ill_11532_danzaburodanuki02,団三郎狸,,中部,中部,妖怪,進化Lv2,Sレア
ill_11533_danzaburodanuki03,団三郎狸,,中部,中部,妖怪,進化Lv3,Sレア
ill_11811_hoyaukamui01,ホヤウカムイ,,北海道・東北,北海道・東北,神秘,進化Lv1,Sレア
ill_11812_hoyaukamui02,ホヤウカムイ,,北海道・東北,北海道・東北,神秘,進化Lv2,Sレア
ill_11813_hoyaukamui03,ホヤウカムイ,,北海道・東北,北海道・東北,神秘,進化Lv3,Sレア
ill_11871_konohanachiruhime01,コノハナチルヒメ,このはなちるひめ,無所属,無所属,神秘,進化Lv1,Sレア
ill_11872_konohanachiruhime02,コノハナチルヒメ,このはなちるひめ,無所属,無所属,神秘,進化Lv2,Sレア
ill_11873_konohanachiruhime03,コノハナチルヒメ,このはなちるひめ,無所属,無所属,神秘,進化Lv3,Sレア
ill_12601_sagimai01,鷺舞,,中国・四国,中国・四国,名物,進化Lv1,Sレア
ill_12602_sagimai02,鷺舞,,中国・四国,中国・四国,名物,進化Lv2,Sレア
ill_12603_sagimai03,鷺舞,,中国・四国,中国・四国,名物,進化Lv3,Sレア
ill_12621_oomurasaki01,オオムラサキ,おおむらさき,無所属,無所属,名物,進化Lv1,Sレア
ill_12622_oomurasaki02,オオムラサキ,おおむらさき,無所属,無所属,名物,進化Lv2,Sレア
ill_12623_oomurasaki03,オオムラサキ,おおむらさき,無所属,無所属,名物,進化Lv3,Sレア
ill_12651_inenbi01,遺念火,いねんび,九州・沖縄,九州・沖縄,妖怪,進化Lv1,Sレア
ill_12652_inenbi02,遺念火,いねんび,九州・沖縄,九州・沖縄,妖怪,進化Lv2,Sレア
ill_12653_inenbi03,遺念火,いねんび,九州・沖縄,九州・沖縄,妖怪,進化Lv3,Sレア
ill_12691_yoennohime01,【妖艶】濃姫,ようえんのうひめ,無所属,無所属,姫,進化Lv1,Sレア
ill_12692_yoennohime02,【妖艶】濃姫,ようえんのうひめ,無所属,無所属,姫,進化Lv2,Sレア
ill_12693_yoennohime03,【妖艶】濃姫,ようえんのうひめ,無所属,無所属,姫,進化Lv3,Sレア
ill_12694_yoennohime04,【妖艶】濃姫,ようえんのうひめ,無所属,無所属,姫,進化Lv3,Sレア
ill_12695_yoennohime05,【妖艶】濃姫,ようえんのうひめ,無所属,無所属,姫,進化Lv1,Sレア
ill_13291_karakuchinihonshuchan01,辛口日本酒ちゃん,,北海道・東北,北海道・東北,飲食,進化Lv1,Sレア
ill_13292_karakuchinihonshuchan02,辛口日本酒ちゃん,,北海道・東北,北海道・東北,飲食,進化Lv2,Sレア
ill_13293_karakuchinihonshuchan03,辛口日本酒ちゃん,,北海道・東北,北海道・東北,飲食,進化Lv3,Sレア
ill_13341_winechan01,ワインちゃん,わいんちゃん,中部,中部,飲食,進化Lv1,Sレア
ill_13342_winechan02,ワインちゃん,,中部,中部,飲食,進化Lv2,Sレア
ill_13343_winechan03,ワインちゃん,,中部,中部,飲食,進化Lv3,Sレア
ill_13461_oosakakushikatsuchan01,串カツちゃん,くしかつちゃん,近畿,近畿,飲食,進化Lv1,Sレア
ill_13462_oosakakushikatsuchan02,串カツちゃん,くしかつちゃん,近畿,近畿,飲食,進化Lv2,Sレア
ill_13463_oosakakushikatsuchan03,串カツちゃん,くしかつちゃん,近畿,近畿,飲食,進化Lv3,Sレア
ill_13631_kinin01,金印ちゃん,,九州・沖縄,九州・沖縄,名物,進化Lv1,Sレア
ill_13632_kinin02,金印ちゃん,,九州・沖縄,九州・沖縄,名物,進化Lv2,Sレア
ill_13633_kinin03,金印ちゃん,,九州・沖縄,九州・沖縄,名物,進化Lv3,Sレア
ill_13821_gogatsuningyou01,五月人形,,無所属,無所属,名物,進化Lv1,Sレア
ill_13822_gogatsuningyou02,五月人形,,無所属,無所属,名物,進化Lv2,Sレア
ill_13823_gogatsuningyou03,五月人形,,無所属,無所属,名物,進化Lv3,Sレア
ill_13941_sumiyoshitaishin01,住吉大神,,近畿,近畿,神秘,進化Lv1,Sレア
ill_13942_sumiyoshitaishin02,住吉大神,,近畿,近畿,神秘,進化Lv2,Sレア
ill_13943_sumiyoshitaishin03,住吉大神,,近畿,近畿,神秘,進化Lv3,Sレア
ill_14021_suikotenno01,推古天皇,,近畿,近畿,偉人,進化Lv1,Sレア
ill_14022_suikotenno02,推古天皇,,近畿,近畿,偉人,進化Lv2,Sレア
ill_14023_suikotenno03,推古天皇,,近畿,近畿,偉人,進化Lv3,Sレア
ill_14031_fukudahideko01,福田英子,,中国・四国,中国・四国,知性派,進化Lv1,Sレア
ill_14032_fukudahideko02,福田英子,,中国・四国,中国・四国,知性派,進化Lv2,Sレア
ill_14033_fukudahideko03,福田英子,,中国・四国,中国・四国,知性派,進化Lv3,Sレア
ill_14101_sakyougabashinohebi01,左京ヶ橋の蛇,,九州・沖縄,九州・沖縄,伝承,進化Lv1,Sレア
ill_14102_sakyougabashinohebi02,左京ヶ橋の蛇,,九州・沖縄,九州・沖縄,伝承,進化Lv2,Sレア
ill_14103_sakyougabashinohebi03,左京ヶ橋の蛇,,九州・沖縄,九州・沖縄,伝承,進化Lv3,Sレア
ill_14171_hikozanbuzenbou01,彦山豊前坊,ひこざんぶぜんぼう,九州・沖縄,九州・沖縄,妖怪,進化Lv1,Sレア
ill_14172_hikozanbuzenbou02,彦山豊前坊,ひこざんぶぜんぼう,九州・沖縄,九州・沖縄,妖怪,進化Lv2,Sレア
ill_14173_hikozanbuzenbou03,彦山豊前坊,ひこざんぶぜんぼう,九州・沖縄,九州・沖縄,妖怪,進化Lv3,Sレア
ill_14261_barentaintyanzu01,バレンタインちゃんず,ばれんたいんちゃんず,無所属,無所属,名物,進化Lv1,Sレア
ill_14262_barentaintyanzu02,バレンタインちゃんず,ばれんたいんちゃんず,無所属,無所属,名物,進化Lv1,Sレア
ill_14263_barentaintyanzu03,バレンタインちゃんず,ばれんたいんちゃんず,無所属,無所属,名物,進化Lv1,Sレア
ill_14371_shiinakokomi01,椎名心実 フグ刺しver,しいなここみふぐさしばーじょん,無所属,無所属,飲食,進化Lv1,Sレア
ill_14372_shiinakokomi02,椎名心実 フグ刺しver,しいなここみふぐさしばーじょん,無所属,無所属,飲食,進化Lv2,Sレア
ill_14373_shiinakokomi03,椎名心実 フグ刺しver,しいなここみふぐさしばーじょん,無所属,無所属,飲食,進化Lv3,Sレア
ill_14374_shiinakokomi04,椎名心実 フグ刺しver,しいなここみふぐさしばーじょん,無所属,無所属,飲食,進化Lv1,Sレア
ill_14401_tokugawahidetada01,徳川秀忠,,中部,中部,武人,進化Lv1,Sレア
ill_14402_tokugawahidetada02,徳川秀忠,,中部,中部,武人,進化Lv2,Sレア
ill_14403_tokugawahidetada03,徳川秀忠,,中部,中部,武人,進化Lv3,Sレア
ill_14431_kushinadahime01,クシナダヒメ,,関東,関東,神秘,進化Lv1,Sレア
ill_14432_kushinadahime02,クシナダヒメ,,関東,関東,神秘,進化Lv2,Sレア
ill_14433_kushinadahime03,クシナダヒメ,,関東,関東,神秘,進化Lv3,Sレア
ill_14441_kitsunenoyomeiri01,狐の嫁入り,,中部,中部,伝承,進化Lv1,Sレア
ill_14442_kitsunenoyomeiri02,狐の嫁入り,,中部,中部,伝承,進化Lv2,Sレア
ill_14443_kitsunenoyomeiri03,狐の嫁入り,,中部,中部,伝承,進化Lv3,Sレア
ill_14481_koinomikoto01,コイノミコト,,九州・沖縄,九州・沖縄,神秘,進化Lv1,Sレア
ill_14482_koinomikoto02,コイノミコト,,九州・沖縄,九州・沖縄,神秘,進化Lv2,Sレア
ill_14483_koinomikoto03,コイノミコト,,九州・沖縄,九州・沖縄,神秘,進化Lv3,Sレア
ill_14521_nuregamidoji01,濡髪童子,ぬれがみどうじ,近畿,近畿,妖怪,進化Lv1,Sレア
ill_14522_nuregamidoji02,濡髪童子,ぬれがみどうじ,近畿,近畿,妖怪,進化Lv2,Sレア
ill_14523_nuregamidoji03,濡髪童子,ぬれがみどうじ,近畿,近畿,妖怪,進化Lv3,Sレア
ill_14571_oodorobourupansansei01,【大泥棒】ルパン三世,るぱんさんせい,無所属,無所属,知性派,進化Lv1,Sレア
ill_14572_oodorobourupansansei02,【大泥棒】ルパン三世,るぱんさんせい,無所属,無所属,知性派,進化Lv2,Sレア
ill_14573_oodorobourupansansei03,【大泥棒】ルパン三世,るぱんさんせい,無所属,無所属,知性派,進化Lv3,Sレア
ill_14601_jigendaisuke01,次元大介,じげんだいすけ,北海道・東北,北海道,不明,進化Lv1,Sレア
ill_14602_jigendaisuke02,次元大介,じげんだいすけ,北海道・東北,北海道,不明,進化Lv2,Sレア
ill_14603_jigendaisuke03,次元大介,じげんだいすけ,北海道・東北,北海道,不明,進化Lv3,Sレア
ill_14711_ujikinsofutochan01,宇治金ソフトちゃん,うじきんそふとちゃん,近畿,近畿,飲食,進化Lv1,Sレア
ill_14712_ujikinsofutochan02,宇治金ソフトちゃん,うじきんそふとちゃん,近畿,近畿,飲食,進化Lv2,Sレア
ill_14713_ujikinsofutochan03,宇治金ソフトちゃん,うじきんそふとちゃん,近畿,近畿,飲食,進化Lv3,Sレア
ill_14911_izanagi01,イザナギ,いざなぎ,無所属,無所属,神秘,進化Lv1,Sレア
ill_14921_izanami01,イザナミ,いざなみ,無所属,無所属,神秘,進化Lv1,Sレア
ill_14931_amenosagume01,天探女,,近畿,近畿,伝承,進化Lv1,Sレア
ill_14932_amenosagume02,天探女,,近畿,近畿,伝承,進化Lv2,Sレア
ill_14933_amenosagume03,天探女,,近畿,近畿,伝承,進化Lv3,Sレア
ill_14951_shingensofutochan01,信玄ソフトちゃん,しんげんそふとちゃん,中部,中部,飲食,進化Lv1,Sレア
ill_14952_shingensofutochan02,信玄ソフトちゃん,しんげんそふとちゃん,中部,中部,飲食,進化Lv2,Sレア
ill_14953_shingensofutochan03,信玄ソフトちゃん,しんげんそふとちゃん,中部,中部,飲食,進化Lv3,Sレア
ill_14961_yoshidamaya01,吉田麻也,よしだまや,無所属,無所属,武人,進化Lv1,Sレア
ill_14962_yoshidamaya02,吉田麻也,よしだまや,無所属,無所属,武人,進化Lv2,Sレア
ill_14963_yoshidamaya03,吉田麻也,よしだまや,無所属,無所属,武人,進化Lv3,Sレア
ill_15301_hakatadontaku01,博多どんたく,,九州・沖縄,九州・沖縄,名物,進化Lv1,Sレア
ill_15302_hakatadontaku02,博多どんたく,,九州・沖縄,九州・沖縄,名物,進化Lv2,Sレア
ill_15303_hakatadontaku03,博多どんたく,,九州・沖縄,九州・沖縄,名物,進化Lv3,Sレア
ill_15364_kaaneeshonchan04,カーネーションちゃん,かーねーしょんちゃん,無所属,無所属,名物,進化Lv1,Sレア
ill_15631_kishibojin01,鬼子母神,,関東,関東,伝承,進化Lv1,Sレア
ill_15632_kishibojin02,鬼子母神,,関東,関東,伝承,進化Lv2,Sレア
ill_15633_kishibojin03,鬼子母神,,関東,関東,伝承,進化Lv3,Sレア
ill_15741_myorinni01,妙林尼,,九州・沖縄,九州・沖縄,武人,進化Lv1,Sレア
ill_15742_myorinni02,妙林尼,,九州・沖縄,九州・沖縄,武人,進化Lv2,Sレア
ill_15743_myorinni03,妙林尼,,九州・沖縄,九州・沖縄,武人,進化Lv3,Sレア
ill_15811_kikumakawara01,菊間瓦ちゃん,,中国・四国,中国・四国,名物,進化Lv1,Sレア
ill_15812_kikumakawara02,菊間瓦ちゃん,,中国・四国,中国・四国,名物,進化Lv2,Sレア
ill_15813_kikumakawara03,菊間瓦ちゃん,,中国・四国,中国・四国,名物,進化Lv3,Sレア
ill_15891_ikedasen01,池田せん,,中部,中部,武人,進化Lv1,Sレア
ill_15892_ikedasen02,池田せん,,中部,中部,武人,進化Lv2,Sレア
ill_15893_ikedasen03,池田せん,,中部,中部,武人,進化Lv3,Sレア
ill_15961_oiri01,おいり,おいり,中国・四国,中国・四国,飲食,進化Lv1,Sレア
ill_15962_oiri02,おいり,おいり,中国・四国,中国・四国,飲食,進化Lv2,Sレア
ill_15963_oiri03,おいり,おいり,中国・四国,中国・四国,飲食,進化Lv3,Sレア
ill_16071_amasuiryuokami01,天水龍大神,,九州・沖縄,九州・沖縄,神秘,進化Lv1,Sレア
ill_16072_amasuiryuokami02,天水龍大神,,九州・沖縄,九州・沖縄,神秘,進化Lv2,Sレア
ill_16073_amasuiryuokami03,天水龍大神,,九州・沖縄,九州・沖縄,神秘,進化Lv3,Sレア
ill_16081_kuramitsuha01,クラミツハ,,中部,中部,神秘,進化Lv1,Sレア
ill_16082_kuramitsuha02,クラミツハ,,中部,中部,神秘,進化Lv2,Sレア
ill_16083_kuramitsuha03,クラミツハ,,中部,中部,神秘,進化Lv3,Sレア
ill_16091_enyuin01,円融院,,中国・四国,中国・四国,姫,進化Lv1,Sレア
ill_16092_enyuin02,円融院,,中国・四国,中国・四国,姫,進化Lv2,Sレア
ill_16093_enyuin03,円融院,,中国・四国,中国・四国,姫,進化Lv3,Sレア
ill_16121_kuzuryu01,九頭竜,くずりゅう,関東,関東,神秘,進化Lv1,Sレア
ill_16122_kuzuryu02,九頭竜,,関東,関東,神秘,進化Lv2,Sレア
ill_16123_kuzuryu03,九頭竜,,関東,関東,神秘,進化Lv3,Sレア
ill_16231_kasabokochan01,笠鉾ちゃん,,関東,関東,名物,進化Lv1,Sレア
ill_16232_kasabokochan02,笠鉾ちゃん,,関東,関東,名物,進化Lv2,Sレア
ill_16233_kasabokochan03,笠鉾ちゃん,,関東,関東,名物,進化Lv3,Sレア
ill_16321_tominushihime01,富主姫,,北海道・東北,北海道・東北,神秘,進化Lv1,Sレア
ill_16322_tominushihime02,富主姫,,北海道・東北,北海道・東北,神秘,進化Lv2,Sレア
ill_16323_tominushihime03,富主姫,,北海道・東北,北海道・東北,神秘,進化Lv3,Sレア
